RFQ_CONFIG_VERSION_ID,RFQ_ID,FEATURE_AS_OF_TIMESTAMP,REVIEWED_AT,SOURCE_LANGUAGE,DOCUMENT_LENGTH_CHARS,PAGE_COUNT,OCR_QUALITY_SCORE,DOCUMENT_COMPLEXITY_SCORE,AMBIGUITY_TERM_COUNT,CONFLICTING_PHRASE_COUNT,UNSUPPORTED_VALUE_COUNT,SYNONYM_MATCH_STRENGTH,TRANSLATION_USED_FLAG,TRANSLATION_QUALITY_SCORE,SOURCE_TEXT_PRESENT_FLAG,EXTRACTED_ENGINE,EXTRACTED_CAB,EXTRACTED_WHEEL,EXTRACTED_COLOR,ENGINE_EXTRACTION_CONFIDENCE,CAB_EXTRACTION_CONFIDENCE,WHEEL_EXTRACTION_CONFIDENCE,COLOR_EXTRACTION_CONFIDENCE,ENGINE_TEXT_EVIDENCE_FLAG,CAB_TEXT_EVIDENCE_FLAG,WHEEL_TEXT_EVIDENCE_FLAG,COLOR_TEXT_EVIDENCE_FLAG,VALID_EXTRACTED_VALUE_COUNT,TEXT_SUPPORTED_VALUE_COUNT,MISSING_REQUIREMENT_COUNT,EXACT_PHRASE_MATCH_COUNT,SYNONYM_MATCH_COUNT,RULE_VALIDATION_PASS_COUNT,CORTEX_EXTRACTION_STATUS,CORTEX_REASONING_AVAILABLE_FLAG,RULE_BMCS_SCORE,CORTEX_CONFIDENCE_SCORE,DEVELOPMENT_HYBRID_BMCS_SCORE,ENGINEER_FINAL_ENGINE,ENGINEER_FINAL_CAB,ENGINEER_FINAL_WHEEL,ENGINEER_FINAL_COLOR,ENGINEER_CORRECTION_COUNT,ENGINEER_ACCEPTED_WITHOUT_CHANGE_FLAG,FINAL_REVIEW_OUTCOME,REVIEWER_ROLE,CORRECT_MAPPING_FLAG
RFQCFG_BMCSV2_0017113_V1,RFQ_BMCSV2_0017113,2025-12-21 09:25:00,2026-01-04 14:25:00,EN,1858,2,0.961355,48.0192,0,0,0,0.819278,0,1.0,1,V6,PREMIUM,STANDARD,BLUE,0.993969,0.931887,0.995,0.995,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,97.896399,96.75856,V6,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0020131_V1,RFQ_BMCSV2_0020131,2025-12-21 09:30:00,2025-12-30 10:30:00,EN,5332,4,0.884896,67.5276,0,1,0,0.546545,0,1.0,1,V6,PREMIUM,STANDARD,RED,0.639206,0.933255,0.89813,0.794625,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,96.0,78.130401,88.85216,V8,PREMIUM,STANDARD,BLUE,2,0,CORRECTED_AND_ACCEPTED,RFQ_REVIEW_LEAD,0
RFQCFG_BMCSV2_0014831_V1,RFQ_BMCSV2_0014831,2025-12-21 10:12:00,2025-12-30 11:12:00,FR,2332,2,0.771097,94.9436,1,2,2,0.448455,1,0.906097,1,UNKNOWN,UNKNOWN,UNKNOWN,RED,0.369704,0.61982,0.521099,0.687302,0,1,1,0,1,2,3,1,1,1,FAILED,0,26.5,19.948123,23.879249,V6,STANDARD,OFFROAD,RED,3,0,REJECTED_AND_REWORKED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0023079_V1,RFQ_BMCSV2_0023079,2025-12-21 11:14:00,2025-12-26 14:14:00,EN,1803,2,0.911385,61.0413,1,1,0,0.794677,0,1.0,1,V8,PREMIUM,OFFROAD,RED,0.851124,0.837975,0.852022,0.857701,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,81.470531,85.538212,V8,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0007187_V1,RFQ_BMCSV2_0007187,2025-12-21 11:30:00,2025-12-24 17:30:00,FR,3563,3,0.658826,30.971,1,0,0,0.769601,1,0.88849,1,V8,STANDARD,OFFROAD,RED,0.852686,0.836327,0.995,0.818718,1,1,1,1,4,4,0,2,2,4,PARTIAL,1,88.25,87.56829,87.977316,V8,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0021464_V1,RFQ_BMCSV2_0021464,2025-12-21 12:07:00,2025-12-31 14:07:00,EN,2268,2,0.964507,54.7635,1,0,0,0.897188,0,1.0,1,V6,STANDARD,OFFROAD,BLUE,0.820782,0.992596,0.995,0.946724,0,1,1,1,4,3,0,2,1,4,COMPLETE,1,78.0,93.877548,84.351019,V6,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0018444_V1,RFQ_BMCSV2_0018444,2025-12-21 12:56:00,2025-12-29 14:56:00,EN,2447,2,0.869527,55.618,0,1,0,0.445089,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.995,0.886774,0.861805,0.874107,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,86.942155,92.376862,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0020479_V1,RFQ_BMCSV2_0020479,2025-12-21 12:57:00,2025-12-30 16:57:00,FR,1295,1,0.716591,33.2318,0,3,1,0.698929,1,0.995,1,V6,STANDARD,STANDARD,BLUE,0.694547,0.73991,0.812713,0.788573,0,1,1,1,4,3,0,3,0,4,PARTIAL,1,85.75,62.893591,76.607436,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0016287_V1,RFQ_BMCSV2_0016287,2025-12-21 13:01:00,2025-12-22 17:01:00,EN,5676,4,0.861807,34.788,2,1,0,0.994029,0,1.0,1,V8,STANDARD,OFFROAD,BLUE,0.459701,0.845688,0.858716,0.854963,0,1,1,1,4,3,0,3,0,4,COMPLETE,1,70.25,71.976702,70.940681,V6,STANDARD,OFFROAD,BLUE,1,0,CORRECTED_AND_ACCEPTED,COST_ENGINEER,0
RFQCFG_BMCSV2_0000525_V1,RFQ_BMCSV2_0000525,2025-12-21 13:02:00,2026-01-01 17:02:00,EN,4209,4,0.924395,5.0,0,0,0,0.828147,0,1.0,1,V8,STANDARD,OFFROAD,RED,0.995,0.915768,0.995,0.92523,1,1,1,1,4,4,0,4,0,4,COMPLETE,0,96.0,95.774939,95.909975,V8,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0009964_V1,RFQ_BMCSV2_0009964,2025-12-21 13:58:00,2025-12-31 16:58:00,DE,4385,4,0.999,44.905,2,0,1,0.630711,1,0.995,1,V6,STANDARD,STANDARD,BLUE,0.893107,0.591669,0.751729,0.812886,1,1,0,0,4,2,0,2,0,4,PARTIAL,1,60.0,73.734776,65.49391,V6,PREMIUM,STANDARD,BLUE,1,0,CORRECTED_AND_ACCEPTED,COST_ENGINEER,0
RFQCFG_BMCSV2_0021232_V1,RFQ_BMCSV2_0021232,2025-12-21 14:23:00,2026-01-02 16:23:00,FR,1949,2,0.895011,47.7914,2,1,0,0.719712,1,0.891649,1,V6,STANDARD,STANDARD,RED,0.898126,0.646922,0.731792,0.810614,0,0,0,0,4,0,0,0,0,4,PARTIAL,1,39.5,73.686331,53.174532,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0012801_V1,RFQ_BMCSV2_0012801,2025-12-21 16:00:00,2026-01-03 17:00:00,EN,5186,4,0.941715,58.2315,4,0,0,0.82833,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.774962,0.755065,0.839209,0.748091,1,0,1,0,4,2,0,2,0,4,PARTIAL,1,44.5,77.933169,57.873268,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,0
RFQCFG_BMCSV2_0004783_V1,RFQ_BMCSV2_0004783,2025-12-21 16:20:00,2025-12-27 19:20:00,EN,2990,2,0.931317,53.1975,3,1,1,0.779945,0,1.0,1,UNKNOWN,PREMIUM,OFFROAD,RED,0.724542,0.494377,0.796394,0.74838,0,1,1,1,3,3,1,3,0,3,PARTIAL,1,48.75,58.09231,52.486924,V6,STANDARD,OFFROAD,RED,2,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0019191_V1,RFQ_BMCSV2_0019191,2025-12-21 16:31:00,2025-12-27 20:31:00,EN,3226,3,0.928362,53.0813,2,1,0,0.605156,0,1.0,1,V8,PREMIUM,STANDARD,BLUE,0.57141,0.888505,0.824645,0.535025,0,1,1,0,4,2,0,1,1,4,PARTIAL,1,60.0,66.989599,62.79584,V6,PREMIUM,STANDARD,BLUE,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0022709_V1,RFQ_BMCSV2_0022709,2025-12-21 16:42:00,2026-01-01 19:42:00,EN,1958,2,0.830988,56.431,1,1,0,0.68939,0,1.0,1,V6,STANDARD,STANDARD,RED,0.835885,0.924526,0.839958,0.773573,1,1,0,0,4,2,0,2,0,4,PARTIAL,1,67.75,80.84856,72.989424,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0003828_V1,RFQ_BMCSV2_0003828,2025-12-21 17:17:00,2025-12-23 18:17:00,EN,1235,1,0.870586,54.7547,2,0,0,0.787383,0,1.0,1,V6,STANDARD,OFFROAD,BLUE,0.797301,0.819491,0.946487,0.890515,1,0,1,1,4,3,0,3,0,4,COMPLETE,1,70.25,86.344845,76.687938,V6,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0012516_V1,RFQ_BMCSV2_0012516,2025-12-21 18:14:00,2025-12-30 22:14:00,EN,2268,2,0.829806,90.6087,0,0,1,0.509209,0,1.0,1,V6,PREMIUM,STANDARD,BLUE,0.96987,0.995,0.89616,0.946057,1,1,1,1,4,4,0,4,0,4,COMPLETE,0,96.0,92.677192,94.670877,V6,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0020663_V1,RFQ_BMCSV2_0020663,2025-12-21 18:26:00,2026-01-03 21:26:00,ES,1932,2,0.892772,27.0339,0,1,0,0.815928,1,0.973616,1,V8,STANDARD,OFFROAD,BLUE,0.94674,0.759479,0.868545,0.819509,1,0,1,1,4,3,0,2,1,4,COMPLETE,1,85.75,81.356816,83.992726,V8,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0005235_V1,RFQ_BMCSV2_0005235,2025-12-22 07:07:00,2025-12-26 13:07:00,EN,1814,2,0.848704,82.6896,1,0,0,0.694132,0,1.0,1,UNKNOWN,STANDARD,OFFROAD,RED,0.739134,0.880927,0.815035,0.720976,1,1,1,0,3,3,1,3,0,3,PARTIAL,1,64.25,73.901803,68.110721,V8,STANDARD,STANDARD,RED,2,0,CORRECTED_AND_ACCEPTED,COST_ENGINEER,0
RFQCFG_BMCSV2_0018377_V1,RFQ_BMCSV2_0018377,2025-12-22 08:58:00,2025-12-29 11:58:00,EN,1599,1,0.92233,53.3691,1,0,0,0.952806,0,1.0,1,V6,STANDARD,OFFROAD,RED,0.995,0.995,0.919905,0.995,1,1,0,1,4,3,0,3,0,4,COMPLETE,1,78.0,97.62262,85.849048,V6,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0021968_V1,RFQ_BMCSV2_0021968,2025-12-22 09:02:00,2026-01-02 11:02:00,EN,2116,2,0.904881,54.0228,1,2,0,0.987369,0,1.0,1,V6,STANDARD,OFFROAD,RED,0.806288,0.600065,0.645378,0.77253,1,1,0,1,4,3,0,2,1,4,COMPLETE,1,78.0,63.606548,72.242619,V6,PREMIUM,STANDARD,RED,2,0,CORRECTED_AND_ACCEPTED,COST_ENGINEER,0
RFQCFG_BMCSV2_0013710_V1,RFQ_BMCSV2_0013710,2025-12-22 09:35:00,2025-12-25 14:35:00,FR,2944,2,0.787559,71.7778,0,2,0,0.724141,1,0.977739,1,V6,STANDARD,STANDARD,BLUE,0.754618,0.850449,0.786615,0.714546,1,1,0,1,4,3,0,2,1,4,COMPLETE,1,85.75,70.655672,79.712269,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0005844_V1,RFQ_BMCSV2_0005844,2025-12-22 09:47:00,2025-12-29 14:47:00,DE,1634,1,0.851863,69.7429,1,0,2,0.740018,1,0.862257,1,V8,PREMIUM,STANDARD,BLUE,0.564305,0.840701,0.841975,0.697751,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,68.618287,80.397315,V6,PREMIUM,STANDARD,RED,2,0,CORRECTED_AND_ACCEPTED,COST_ENGINEER,0
RFQCFG_BMCSV2_0017457_V1,RFQ_BMCSV2_0017457,2025-12-22 10:08:00,2025-12-26 17:08:00,EN,4427,3,0.915156,49.8727,1,0,2,0.56653,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.679299,0.964751,0.933683,0.919912,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,88.25,82.441108,85.926443,V6,STANDARD,STANDARD,BLUE,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0004975_V1,RFQ_BMCSV2_0004975,2025-12-22 10:20:00,2025-12-28 17:20:00,DE,1834,2,0.895987,59.1106,3,1,1,0.629137,1,0.930859,1,V8,STANDARD,STANDARD,RED,0.629522,0.680114,0.678646,0.728989,0,1,0,1,4,2,0,1,1,4,PARTIAL,1,52.25,61.931755,56.122702,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0014097_V1,RFQ_BMCSV2_0014097,2025-12-22 11:05:00,2025-12-29 17:05:00,EN,1884,2,0.889559,48.122,1,0,0,0.656593,0,1.0,1,V6,STANDARD,OFFROAD,BLUE,0.843745,0.84489,0.867873,0.679504,1,1,0,1,4,3,0,3,0,4,COMPLETE,1,78.0,80.900295,79.160118,V6,STANDARD,OFFROAD,RED,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0019148_V1,RFQ_BMCSV2_0019148,2025-12-22 12:26:00,2026-01-04 16:26:00,EN,1921,2,0.869143,74.6426,4,0,0,0.894729,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.736098,0.719613,0.775466,0.917656,0,0,1,1,4,2,0,1,1,4,PARTIAL,1,44.5,78.720851,58.188341,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0007959_V1,RFQ_BMCSV2_0007959,2025-12-22 12:35:00,2025-12-29 13:35:00,FR,1621,1,0.781642,32.9252,3,0,0,0.633252,1,0.846553,1,V6,STANDARD,UNKNOWN,BLUE,0.788671,0.788929,0.612004,0.699268,1,1,0,1,3,3,1,2,1,3,PARTIAL,1,48.75,67.221816,56.138726,V6,STANDARD,STANDARD,BLUE,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0008653_V1,RFQ_BMCSV2_0008653,2025-12-22 13:23:00,2025-12-31 20:23:00,EN,2851,3,0.919181,32.2839,0,1,0,0.698741,0,1.0,1,V8,PREMIUM,STANDARD,BLUE,0.805185,0.86917,0.944758,0.995,1,1,1,0,4,3,0,2,1,4,COMPLETE,1,85.75,86.85283,86.191132,V8,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0000093_V1,RFQ_BMCSV2_0000093,2025-12-22 13:38:00,2025-12-30 19:38:00,EN,6447,6,0.92968,80.1336,2,2,0,0.828836,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.81749,0.688843,0.712163,0.786676,1,0,0,1,4,2,0,2,0,4,PARTIAL,1,60.0,68.12929,63.251716,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0021236_V1,RFQ_BMCSV2_0021236,2025-12-22 13:43:00,2025-12-28 19:43:00,FR,2138,2,0.837587,52.0258,0,0,4,0.668812,1,0.866065,1,V6,STANDARD,OFFROAD,RED,0.911567,0.937192,0.816553,0.65615,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,73.036554,86.814622,V6,STANDARD,OFFROAD,BLUE,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0023236_V1,RFQ_BMCSV2_0023236,2025-12-22 14:59:00,2026-01-03 15:59:00,EN,1975,2,0.999,73.1915,2,1,0,0.79418,0,1.0,1,V6,STANDARD,OFFROAD,RED,0.822055,0.853578,0.763986,0.799464,1,0,0,1,4,2,0,2,0,4,PARTIAL,1,60.0,77.477099,66.99084,V6,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0020763_V1,RFQ_BMCSV2_0020763,2025-12-22 15:16:00,2025-12-24 22:16:00,EN,3084,3,0.818655,48.5296,2,0,1,0.818442,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.783398,0.742791,0.930173,0.852819,1,0,0,1,4,2,0,2,0,4,PARTIAL,1,60.0,80.229516,68.091806,V8,STANDARD,STANDARD,RED,1,0,CORRECTED_AND_ACCEPTED,RFQ_REVIEW_LEAD,0
RFQCFG_BMCSV2_0014474_V1,RFQ_BMCSV2_0014474,2025-12-22 16:17:00,2026-01-01 18:17:00,EN,5588,4,0.999,51.1162,0,0,1,0.866938,0,1.0,1,V6,STANDARD,STANDARD,RED,0.995,0.981553,0.995,0.962949,1,1,1,1,4,4,0,1,3,4,COMPLETE,1,96.0,95.862543,95.945017,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0005525_V1,RFQ_BMCSV2_0005525,2025-12-22 16:56:00,2026-01-01 17:56:00,EN,881,1,0.910958,53.7861,0,1,0,0.641361,0,1.0,1,V8,STANDARD,OFFROAD,RED,0.777533,0.981622,0.630047,0.995,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,81.105068,90.042027,V8,STANDARD,STANDARD,RED,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0004493_V1,RFQ_BMCSV2_0004493,2025-12-22 16:59:00,2025-12-27 22:59:00,EN,2117,2,0.952724,18.3856,1,0,0,0.930703,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.969821,0.92968,0.98952,0.803891,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,92.32283,89.879132,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0004850_V1,RFQ_BMCSV2_0004850,2025-12-22 17:00:00,2025-12-26 19:00:00,EN,7237,7,0.923235,60.9219,2,0,0,0.819416,0,1.0,1,V6,PREMIUM,OFFROAD,BLUE,0.955705,0.814397,0.925045,0.991652,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,80.5,92.169977,85.167991,V6,PREMIUM,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0000881_V1,RFQ_BMCSV2_0000881,2025-12-22 17:45:00,2025-12-26 20:45:00,ES,1412,1,0.917241,77.0136,0,0,0,0.76911,1,0.987132,1,V6,STANDARD,STANDARD,RED,0.800851,0.80382,0.943141,0.927022,0,1,1,1,4,3,0,3,0,4,COMPLETE,1,85.75,86.870839,86.198335,V8,PREMIUM,STANDARD,RED,2,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0009444_V1,RFQ_BMCSV2_0009444,2025-12-22 17:45:00,2026-01-03 23:45:00,EN,2667,2,0.89802,56.0531,0,0,0,0.905886,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.845691,0.833083,0.952675,0.949908,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,89.533902,93.413561,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0023442_V1,RFQ_BMCSV2_0023442,2025-12-22 17:59:00,2026-01-01 18:59:00,EN,6141,4,0.904627,92.6569,1,1,0,0.819364,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.924538,0.867156,0.995,0.855246,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,88.25,87.54851,87.969404,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0006608_V1,RFQ_BMCSV2_0006608,2025-12-22 18:02:00,2025-12-25 23:02:00,EN,3282,3,0.790473,44.9534,0,1,0,0.797814,0,1.0,1,V6,PREMIUM,STANDARD,BLUE,0.840415,0.92369,0.71672,0.814603,0,1,1,1,4,3,0,2,1,4,COMPLETE,1,85.75,78.88568,83.004272,V6,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0005672_V1,RFQ_BMCSV2_0005672,2025-12-22 18:21:00,2025-12-24 00:21:00,ES,14249,9,0.717466,65.843,2,0,0,0.645135,1,0.87321,1,V8,PREMIUM,STANDARD,BLUE,0.820841,0.871539,0.809478,0.774486,1,1,1,0,4,3,0,3,0,4,PARTIAL,1,70.25,81.908605,74.913442,V8,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0000281_V1,RFQ_BMCSV2_0000281,2025-12-22 18:56:00,2026-01-05 23:56:00,ES,4898,4,0.781412,47.0767,0,0,2,0.68676,1,0.833792,1,V6,STANDARD,OFFROAD,BLUE,0.84044,0.884967,0.725955,0.99387,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,96.0,81.13079,90.052316,V6,STANDARD,STANDARD,BLUE,1,0,CORRECTED_AND_ACCEPTED,COST_ENGINEER,0
RFQCFG_BMCSV2_0000259_V1,RFQ_BMCSV2_0000259,2025-12-23 07:12:00,2026-01-05 10:12:00,EN,3508,3,0.995113,54.9135,1,0,0,0.952831,0,1.0,1,V8,STANDARD,OFFROAD,RED,0.995,0.995,0.967338,0.995,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,98.808444,92.473378,V8,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0002156_V1,RFQ_BMCSV2_0002156,2025-12-23 07:52:00,2025-12-26 09:52:00,EN,579,1,0.999,36.043,1,0,0,0.829284,0,1.0,1,V8,PREMIUM,OFFROAD,RED,0.995,0.899379,0.893588,0.995,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,94.574163,90.779665,V8,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0023562_V1,RFQ_BMCSV2_0023562,2025-12-23 08:05:00,2025-12-29 10:05:00,EN,2074,2,0.971898,95.3262,2,0,0,0.643016,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.862627,0.912807,0.894046,0.810934,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,80.5,87.010371,83.104148,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0005842_V1,RFQ_BMCSV2_0005842,2025-12-23 08:30:00,2025-12-28 14:30:00,FR,934,1,0.84509,56.1646,0,0,1,0.620118,1,0.903272,1,V6,PREMIUM,STANDARD,BLUE,0.995,0.781242,0.925301,0.911706,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,96.0,87.831234,92.732494,V6,STANDARD,STANDARD,RED,2,0,CORRECTED_AND_ACCEPTED,RFQ_REVIEW_LEAD,0
RFQCFG_BMCSV2_0013802_V1,RFQ_BMCSV2_0013802,2025-12-23 08:54:00,2025-12-26 14:54:00,EN,1172,1,0.720824,48.6561,1,2,0,0.66049,0,1.0,1,V8,STANDARD,OFFROAD,BLUE,0.837502,0.655456,0.566396,0.805941,1,1,0,1,4,3,0,3,0,4,PARTIAL,1,78.0,64.632385,72.652954,V8,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0007162_V1,RFQ_BMCSV2_0007162,2025-12-23 08:55:00,2026-01-03 10:55:00,ES,817,1,0.834086,53.5889,2,0,1,0.8616,1,0.85451,1,UNKNOWN,STANDARD,STANDARD,RED,0.521494,0.894608,0.958416,0.884968,0,1,1,1,3,3,1,1,2,3,PARTIAL,1,56.5,73.987136,63.494855,V8,STANDARD,STANDARD,BLUE,2,0,CORRECTED_AND_ACCEPTED,COST_ENGINEER,0
RFQCFG_BMCSV2_0022710_V1,RFQ_BMCSV2_0022710,2025-12-23 10:23:00,2026-01-01 11:23:00,EN,2576,2,0.882074,37.2288,1,0,0,0.693816,0,1.0,1,V6,STANDARD,OFFROAD,RED,0.762767,0.923805,0.875737,0.842089,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,85.109953,86.993981,V6,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0010757_V1,RFQ_BMCSV2_0010757,2025-12-23 11:45:00,2025-12-28 17:45:00,EN,1930,2,0.950386,41.5843,1,0,0,0.706405,0,1.0,1,V6,PREMIUM,STANDARD,BLUE,0.915321,0.900665,0.93341,0.914928,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,88.25,91.608103,89.593241,V6,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0013564_V1,RFQ_BMCSV2_0013564,2025-12-23 12:14:00,2025-12-25 18:14:00,EN,2655,3,0.920218,23.7457,0,0,1,0.892579,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.995,0.842915,0.914394,0.995,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,96.0,91.18272,94.073088,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
