OBSERVATION_ID,SERIES_KEY,COMMODITY_GROUP,SUPPLIER_REGION,SUPPLIER_ID,INDEX_MONTH,FEATURE_AS_OF_DATE,APPROVED_ENERGY_FORECAST_INDEX,APPROVED_FREIGHT_FORECAST_INDEX,APPROVED_FX_FORECAST_INDEX,APPROVED_MARKET_PMI,APPROVED_PORT_CONGESTION_INDEX,SUPPLIER_LEAD_TIME_DAYS,SUPPLIER_RELIABILITY_SCORE,CONTRACT_ESCALATION_PCT,REALIZED_MATERIAL_INDEX
FMISV2_0002104,CHEMICALS|NA|SUP_CH_01,CHEMICALS,NA,SUP_CH_01,2025-04-01,2025-03-01,125.8778,115.5665,109.4601,47.5916,47.7817,41.848,85.517,2.5255,128.01867
FMISV2_0002105,CHEMICALS|NA|SUP_CH_01,CHEMICALS,NA,SUP_CH_01,2025-05-01,2025-04-01,130.4023,108.1206,106.2553,48.8451,34.3671,37.334,84.789,3.059,128.90854
FMISV2_0002106,CHEMICALS|NA|SUP_CH_01,CHEMICALS,NA,SUP_CH_01,2025-06-01,2025-05-01,131.4832,108.1694,108.6774,47.773,28.9754,37.734,86.738,3.1076,131.06846
FMISV2_0002107,CHEMICALS|NA|SUP_CH_01,CHEMICALS,NA,SUP_CH_01,2025-07-01,2025-06-01,120.0944,108.2497,100.8879,49.3896,42.5897,37.597,90.401,2.5354,128.72769
FMISV2_0002108,CHEMICALS|NA|SUP_CH_01,CHEMICALS,NA,SUP_CH_01,2025-08-01,2025-07-01,125.0966,109.1851,103.6381,52.9039,39.7252,42.344,87.209,3.6281,125.98219
FMISV2_0002109,CHEMICALS|NA|SUP_CH_01,CHEMICALS,NA,SUP_CH_01,2025-09-01,2025-08-01,119.1498,102.1444,101.3979,51.1776,42.7608,43.193,85.245,3.5065,128.71517
FMISV2_0002110,CHEMICALS|NA|SUP_CH_01,CHEMICALS,NA,SUP_CH_01,2025-10-01,2025-09-01,121.2697,100.6346,102.3627,51.6835,48.0615,45.759,87.656,2.8789,129.13937
FMISV2_0002111,CHEMICALS|NA|SUP_CH_01,CHEMICALS,NA,SUP_CH_01,2025-11-01,2025-10-01,123.2357,110.9781,101.48,53.3797,56.8966,41.455,86.046,2.6963,128.1763
FMISV2_0002112,CHEMICALS|NA|SUP_CH_01,CHEMICALS,NA,SUP_CH_01,2025-12-01,2025-11-01,126.6494,116.7064,104.0005,52.3006,43.2784,38.867,87.034,2.6962,128.38135
FMISV2_0002113,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2018-01-01,2017-12-01,102.9351,106.2305,100.5758,48.6363,56.1335,35.185,93.815,0.84,108.95744
FMISV2_0002114,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2018-02-01,2018-01-01,104.463,102.7035,99.418,50.9948,41.8915,35.544,93.452,1.6577,108.81983
FMISV2_0002115,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2018-03-01,2018-02-01,104.2012,103.5918,101.8943,49.4252,54.977,31.799,92.804,1.2674,111.00794
FMISV2_0002116,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2018-04-01,2018-03-01,105.138,103.5876,101.6394,51.3662,47.1506,30.279,93.901,2.0974,110.59722
FMISV2_0002117,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2018-05-01,2018-04-01,108.9989,107.7421,104.9558,51.5444,44.6762,36.485,92.455,1.5971,110.9629
FMISV2_0002118,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2018-06-01,2018-05-01,103.0247,89.8612,101.5482,51.4006,42.9213,35.844,93.081,2.4397,110.97354
FMISV2_0002119,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2018-07-01,2018-06-01,101.6263,97.8658,98.9678,50.5753,34.2305,34.122,94.569,2.0925,108.09604
FMISV2_0002120,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2018-08-01,2018-07-01,95.1124,98.4985,101.7436,50.5688,36.0903,33.237,94.331,2.5242,108.46384
FMISV2_0002121,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2018-09-01,2018-08-01,100.7065,95.9444,98.4091,48.5661,40.7119,34.588,94.023,1.8376,106.26885
FMISV2_0002122,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2018-10-01,2018-09-01,102.8332,96.9808,100.1625,48.9839,43.0843,28.843,94.909,1.6853,108.09304
FMISV2_0002123,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2018-11-01,2018-10-01,94.31,101.6977,98.2403,48.472,52.8899,35.406,94.964,1.0445,109.94462
FMISV2_0002124,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2018-12-01,2018-11-01,106.2305,103.9334,97.3727,46.8643,59.6302,32.248,93.52,1.6186,111.67207
FMISV2_0002125,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2019-01-01,2018-12-01,104.4059,108.9392,100.0086,48.2305,39.572,32.278,93.433,1.5919,113.15917
FMISV2_0002126,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2019-02-01,2019-01-01,104.8837,103.178,99.4007,46.8929,45.2941,36.815,93.664,1.9197,113.36621
FMISV2_0002127,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2019-03-01,2019-02-01,109.3531,108.4711,101.8202,50.1918,48.6169,32.33,94.583,1.6115,116.73723
FMISV2_0002128,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2019-04-01,2019-03-01,109.7496,102.3998,102.2581,49.2565,41.3393,35.369,94.483,1.6633,117.09121
FMISV2_0002129,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2019-05-01,2019-04-01,110.2095,106.756,103.6425,49.2849,39.8617,37.413,93.46,1.9109,117.21646
FMISV2_0002130,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2019-06-01,2019-05-01,108.2254,97.9224,102.3651,52.3753,47.4373,35.129,93.178,2.018,115.50264
FMISV2_0002131,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2019-07-01,2019-06-01,99.5688,94.3285,102.6845,51.466,38.0408,33.744,92.618,1.5564,111.42959
FMISV2_0002132,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2019-08-01,2019-07-01,103.3714,94.6544,99.4707,50.7377,39.4323,34.203,95.824,2.6937,110.07345
FMISV2_0002133,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2019-09-01,2019-08-01,98.0391,93.4916,97.6608,54.667,57.5192,30.364,94.64,1.9307,110.0994
FMISV2_0002134,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2019-10-01,2019-09-01,102.989,103.6798,97.7608,53.6604,61.5225,38.648,95.017,1.3528,112.44027
FMISV2_0002135,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2019-11-01,2019-10-01,102.0679,106.9712,100.9316,50.0924,51.0232,28.026,93.963,2.0261,110.48563
FMISV2_0002136,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2019-12-01,2019-11-01,102.9959,112.5474,98.2422,51.9865,47.8538,29.38,94.02,1.9415,112.47481
FMISV2_0002137,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2020-01-01,2019-12-01,110.1435,110.9353,100.8027,53.376,48.3364,35.587,92.446,2.5421,113.99901
FMISV2_0002138,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2020-02-01,2020-01-01,115.7955,113.3031,101.5166,53.1077,49.9563,32.485,95.962,2.1993,114.69961
FMISV2_0002139,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2020-03-01,2020-02-01,109.2858,112.4017,101.1794,51.2515,54.1833,34.284,95.783,2.4442,116.20784
FMISV2_0002140,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2020-04-01,2020-03-01,110.9579,102.4057,103.2083,48.2291,44.104,36.253,93.896,2.0775,123.91203
FMISV2_0002141,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2020-05-01,2020-04-01,109.7981,104.8867,106.1296,47.3081,33.3903,31.657,95.347,2.4312,121.43606
FMISV2_0002142,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2020-06-01,2020-05-01,117.5258,97.4377,102.5493,49.9225,40.85,33.708,93.918,2.1227,122.5982
FMISV2_0002143,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2020-07-01,2020-06-01,103.2119,105.1801,101.0467,47.1907,36.2782,33.38,95.385,1.696,120.11244
FMISV2_0002144,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2020-08-01,2020-07-01,104.6328,101.2908,98.5287,45.8148,35.0467,30.632,94.425,2.7002,119.19929
FMISV2_0002145,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2020-09-01,2020-08-01,104.6045,93.7309,101.1491,45.0372,52.271,34.987,95.088,2.1206,117.33262
FMISV2_0002146,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2020-10-01,2020-09-01,106.7902,105.8281,102.7858,50.1332,42.8674,30.701,95.947,1.6714,117.64467
FMISV2_0002147,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2020-11-01,2020-10-01,103.5774,100.6185,98.7674,48.5166,49.1294,33.643,92.987,2.193,117.31841
FMISV2_0002148,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2020-12-01,2020-11-01,106.6203,106.4558,101.8421,49.6546,44.2504,33.188,94.488,1.5075,119.0546
FMISV2_0002149,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2021-01-01,2020-12-01,109.3489,114.0991,105.4086,52.8361,53.2156,32.332,94.891,2.0367,119.33541
FMISV2_0002150,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2021-02-01,2021-01-01,115.0235,104.2425,101.3109,51.3815,58.0388,35.227,92.546,1.7865,119.39011
FMISV2_0002151,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2021-03-01,2021-02-01,111.9497,104.6707,102.8056,53.4874,39.5819,28.809,95.734,1.8878,120.24998
FMISV2_0002152,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2021-04-01,2021-03-01,119.6959,108.6164,107.6215,53.3608,46.4441,35.692,93.452,2.2394,120.20613
FMISV2_0002153,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2021-05-01,2021-04-01,112.7161,96.394,101.8665,53.6997,38.7841,36.393,92.95,1.6836,120.8381
FMISV2_0002154,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2021-06-01,2021-05-01,115.5709,99.8472,104.4861,52.1906,35.5554,30.574,93.402,1.9958,118.63687
FMISV2_0002155,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2021-07-01,2021-06-01,110.2152,96.8253,104.0518,51.9469,35.4923,30.775,92.741,1.9817,117.40722
FMISV2_0002156,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2021-08-01,2021-07-01,110.1049,94.9334,103.0118,49.9846,35.6575,33.572,92.731,1.637,116.94811
FMISV2_0002157,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2021-09-01,2021-08-01,106.7397,107.617,98.8648,50.4862,41.908,35.883,92.984,2.4285,119.08345
FMISV2_0002158,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2021-10-01,2021-09-01,110.6796,103.1365,99.303,51.3607,42.8419,31.988,93.56,2.4679,126.63785
FMISV2_0002159,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2021-11-01,2021-10-01,115.1356,105.9621,97.7593,49.3118,54.4724,38.816,94.132,2.1577,124.60513
FMISV2_0002160,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2021-12-01,2021-11-01,111.337,105.5673,104.056,46.4528,55.7673,37.632,94.263,1.826,124.31723
FMISV2_0002161,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2022-01-01,2021-12-01,112.1994,123.5805,104.6943,46.7115,48.5703,34.184,93.263,3.0544,124.82192
FMISV2_0002162,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2022-02-01,2022-01-01,111.0395,108.0289,104.7631,46.3247,53.8425,34.178,94.932,2.2017,123.80112
FMISV2_0002163,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2022-03-01,2022-02-01,117.252,112.121,103.2922,47.844,46.8625,31.545,93.147,2.4149,132.76963
FMISV2_0002164,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2022-04-01,2022-03-01,121.0944,101.5237,103.4333,48.0325,40.8477,34.026,90.948,2.167,130.98351
FMISV2_0002165,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2022-05-01,2022-04-01,114.3896,107.384,102.4593,46.61,52.7075,32.587,91.933,2.467,129.01318
FMISV2_0002166,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2022-06-01,2022-05-01,113.7828,101.4587,103.1666,46.9302,38.2018,35.953,91.95,2.0066,126.68587
FMISV2_0002167,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2022-07-01,2022-06-01,114.0836,102.0775,103.4293,51.5686,39.4617,31.104,94.915,2.3489,123.18107
FMISV2_0002168,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2022-08-01,2022-07-01,117.7614,102.1247,103.5599,51.5157,40.2741,34.98,94.156,2.9748,121.13452
FMISV2_0002169,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2022-09-01,2022-08-01,107.0092,95.0342,100.4026,51.8277,40.9866,32.168,95.205,2.3084,124.14926
FMISV2_0002170,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2022-10-01,2022-09-01,112.5549,103.18,101.3022,52.9565,42.8768,36.136,95.175,2.0602,125.97862
FMISV2_0002171,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2022-11-01,2022-10-01,112.6264,100.6801,99.6677,52.7293,52.0187,36.029,93.357,2.5167,126.84795
FMISV2_0002172,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2022-12-01,2022-11-01,119.7558,102.1387,102.4363,51.9272,57.4425,35.487,94.312,2.3726,128.72868
FMISV2_0002173,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2023-01-01,2022-12-01,116.6644,108.2256,103.125,49.7243,58.1623,39.538,94.051,2.5925,130.01053
FMISV2_0002174,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2023-02-01,2023-01-01,118.8731,114.9764,103.5984,50.5961,47.0902,35.385,94.158,2.5534,132.14723
FMISV2_0002175,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2023-03-01,2023-02-01,122.1048,112.1693,101.4336,49.2389,34.0285,36.051,94.992,2.5935,130.90068
FMISV2_0002176,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2023-04-01,2023-03-01,121.5099,111.6855,106.8462,51.7497,38.5977,29.233,92.282,3.1392,131.91181
FMISV2_0002177,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2023-05-01,2023-04-01,120.5085,107.1975,106.7641,48.0522,43.8878,33.476,95.189,2.2409,129.98739
FMISV2_0002178,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2023-06-01,2023-05-01,117.5433,107.3286,106.5988,46.8898,33.7447,31.468,95.192,2.0424,130.40379
FMISV2_0002179,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2023-07-01,2023-06-01,120.1308,101.7859,100.7742,46.994,36.5958,35.029,91.895,2.4743,128.31889
FMISV2_0002180,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2023-08-01,2023-07-01,116.5932,99.4298,101.0115,45.6769,45.0821,33.917,92.635,2.593,126.58242
FMISV2_0002181,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2023-09-01,2023-08-01,119.9535,102.9296,99.8995,47.7256,48.7099,34.79,94.34,2.74,127.89147
FMISV2_0002182,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2023-10-01,2023-09-01,117.4428,107.1494,101.5032,48.2576,48.8767,33.018,95.218,2.4637,127.38109
FMISV2_0002183,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2023-11-01,2023-10-01,116.1112,97.4167,100.7329,47.0184,50.484,32.624,96.191,2.9757,126.29651
FMISV2_0002184,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2023-12-01,2023-11-01,116.4076,105.556,103.4549,49.4617,51.8451,32.709,96.927,2.3966,124.28215
FMISV2_0002185,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2024-01-01,2023-12-01,117.4845,115.6111,103.0926,50.6718,46.8861,35.75,93.611,2.2979,125.54554
FMISV2_0002186,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2024-02-01,2024-01-01,117.8622,118.6903,103.9719,53.9543,49.0509,30.675,93.82,3.2582,127.60807
FMISV2_0002187,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2024-03-01,2024-02-01,127.4457,115.9259,106.1699,51.2903,43.3594,34.301,95.264,3.0635,127.90234
FMISV2_0002188,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2024-04-01,2024-03-01,128.731,115.0208,103.9683,52.6001,40.3482,29.438,91.993,3.2107,130.5405
FMISV2_0002189,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2024-05-01,2024-04-01,124.2926,114.35,106.4772,54.2701,40.2109,33.294,95.188,3.2227,133.63729
FMISV2_0002190,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2024-06-01,2024-05-01,119.1319,108.8524,106.9663,53.1257,30.6917,30.255,95.813,2.6445,133.20588
FMISV2_0002191,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2024-07-01,2024-06-01,122.1279,102.1748,103.3773,53.1732,41.7271,37.515,93.867,2.68,133.48692
FMISV2_0002192,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2024-08-01,2024-07-01,121.4915,100.0442,101.4032,49.9254,43.1696,33.53,92.4,2.5509,132.64366
FMISV2_0002193,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2024-09-01,2024-08-01,116.8088,106.9974,103.8088,51.7429,43.7449,30.445,93.814,2.4053,133.0828
FMISV2_0002194,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2024-10-01,2024-09-01,120.5409,107.4528,102.2896,50.1718,44.5531,34.874,93.42,3.4988,131.45625
FMISV2_0002195,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2024-11-01,2024-10-01,121.8495,112.1516,102.0842,46.0944,62.486,35.555,92.226,2.887,132.54336
FMISV2_0002196,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2024-12-01,2024-11-01,119.2886,110.8493,102.0861,47.805,56.3391,32.235,92.882,2.6584,131.5713
FMISV2_0002197,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2025-01-01,2024-12-01,122.7039,115.5027,99.9812,48.0898,50.8256,34.828,92.313,2.6966,132.41254
FMISV2_0002198,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2025-02-01,2025-01-01,126.956,117.1364,106.8986,46.2308,40.1366,28.152,93.059,2.8163,132.98181
FMISV2_0002199,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2025-03-01,2025-02-01,125.8724,113.8069,106.1405,46.5923,42.2164,34.295,93.99,2.5938,132.60953
FMISV2_0002200,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2025-04-01,2025-03-01,125.8778,115.5665,105.1213,47.5916,47.7817,32.866,94.474,3.4648,130.72287
FMISV2_0002201,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2025-05-01,2025-04-01,130.4023,108.1206,106.0392,48.8451,34.3671,32.334,96.123,2.7818,131.43456
FMISV2_0002202,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2025-06-01,2025-05-01,131.4832,108.1694,104.6928,47.773,28.9754,31.114,91.363,2.9723,130.12897
FMISV2_0002203,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2025-07-01,2025-06-01,120.0944,108.2497,102.6785,49.3896,42.5897,30.751,95.069,2.7847,130.50083
FMISV2_0002204,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2025-08-01,2025-07-01,125.0966,109.1851,103.0924,52.9039,39.7252,31.949,95.92,3.2162,131.28341
FMISV2_0002205,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2025-09-01,2025-08-01,119.1498,102.1444,102.4934,51.1776,42.7608,32.192,94.782,3.3249,132.03596
FMISV2_0002206,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2025-10-01,2025-09-01,121.2697,100.6346,103.7132,51.6835,48.0615,32.715,92.117,3.2558,132.3415
FMISV2_0002207,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2025-11-01,2025-10-01,123.2357,110.9781,102.9168,53.3797,56.8966,32.759,92.213,3.3447,132.52012
FMISV2_0002208,CHEMICALS|NA|SUP_CH_02,CHEMICALS,NA,SUP_CH_02,2025-12-01,2025-11-01,126.6494,116.7064,104.5306,52.3006,43.2784,32.612,94.149,3.2086,133.13611
FMISV2_0002209,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2018-01-01,2017-12-01,102.9351,106.2305,98.8384,48.6363,56.1335,26.425,91.193,1.4753,103.61441
FMISV2_0002210,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2018-02-01,2018-01-01,104.463,102.7035,100.5989,50.9948,41.8915,25.799,93.956,1.7211,106.12263
FMISV2_0002211,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2018-03-01,2018-02-01,104.2012,103.5918,104.2135,49.4252,54.977,26.733,91.151,1.4381,107.34557
FMISV2_0002212,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2018-04-01,2018-03-01,105.138,103.5876,103.3115,51.3662,47.1506,24.207,89.099,1.7751,107.66326
FMISV2_0002213,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2018-05-01,2018-04-01,108.9989,107.7421,105.2166,51.5444,44.6762,25.536,91.676,2.2145,109.93721
FMISV2_0002214,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2018-06-01,2018-05-01,103.0247,89.8612,103.1445,51.4006,42.9213,26.745,91.913,2.0553,107.6528
FMISV2_0002215,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2018-07-01,2018-06-01,101.6263,97.8658,99.1247,50.5753,34.2305,25.8,91.252,1.6734,106.06328
FMISV2_0002216,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2018-08-01,2018-07-01,95.1124,98.4985,97.7526,50.5688,36.0903,28.559,90.16,1.8138,103.88782
FMISV2_0002217,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2018-09-01,2018-08-01,100.7065,95.9444,98.0587,48.5661,40.7119,27.05,91.062,1.8923,102.41794
FMISV2_0002218,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2018-10-01,2018-09-01,102.8332,96.9808,98.4537,48.9839,43.0843,23.02,90.899,1.3347,103.09383
FMISV2_0002219,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2018-11-01,2018-10-01,94.31,101.6977,96.023,48.472,52.8899,27.344,90.418,1.677,106.24058
FMISV2_0002220,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2018-12-01,2018-11-01,106.2305,103.9334,97.0187,46.8643,59.6302,29.675,92.814,1.8498,107.6933
FMISV2_0002221,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2019-01-01,2018-12-01,104.4059,108.9392,100.7316,48.2305,39.572,25.781,91.994,2.0272,106.0058
FMISV2_0002222,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2019-02-01,2019-01-01,104.8837,103.178,104.3183,46.8929,45.2941,27.603,92.248,1.9488,106.20699
FMISV2_0002223,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2019-03-01,2019-02-01,109.3531,108.4711,104.46,50.1918,48.6169,27.098,92.79,2.0346,109.29328
FMISV2_0002224,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2019-04-01,2019-03-01,109.7496,102.3998,100.9734,49.2565,41.3393,26.501,92.48,1.4074,108.53397
FMISV2_0002225,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2019-05-01,2019-04-01,110.2095,106.756,102.1295,49.2849,39.8617,25.395,90.433,1.5746,107.6627
FMISV2_0002226,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2019-06-01,2019-05-01,108.2254,97.9224,100.7858,52.3753,47.4373,29.208,91.791,2.3849,107.13678
FMISV2_0002227,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2019-07-01,2019-06-01,99.5688,94.3285,101.0061,51.466,38.0408,24.3,92.033,1.9799,105.93636
FMISV2_0002228,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2019-08-01,2019-07-01,103.3714,94.6544,99.048,50.7377,39.4323,27.221,91.765,1.9524,104.51003
FMISV2_0002229,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2019-09-01,2019-08-01,98.0391,93.4916,98.0993,54.667,57.5192,25.374,92.469,1.7125,105.40291
FMISV2_0002230,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2019-10-01,2019-09-01,102.989,103.6798,99.0475,53.6604,61.5225,25.469,93.067,2.0111,107.00418
FMISV2_0002231,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2019-11-01,2019-10-01,102.0679,106.9712,98.856,50.0924,51.0232,25.21,93.528,1.7169,107.05159
FMISV2_0002232,CHEMICALS|NA|SUP_CH_03,CHEMICALS,NA,SUP_CH_03,2019-12-01,2019-11-01,102.9959,112.5474,100.5959,51.9865,47.8538,25.628,91.384,1.5098,108.16371
